@RELATION compas

@ATTRIBUTE attribute_0 {0,1}
@ATTRIBUTE attribute_1 REAL
@ATTRIBUTE attribute_2 REAL
@ATTRIBUTE attribute_3 REAL
@ATTRIBUTE attribute_4 REAL
@ATTRIBUTE attribute_5 REAL
@ATTRIBUTE attribute_6 REAL
@ATTRIBUTE attribute_7 REAL
@ATTRIBUTE attribute_8 REAL
@ATTRIBUTE attribute_9 {0,1}
@ATTRIBUTE attribute_10 REAL
@ATTRIBUTE attribute_11 REAL
@ATTRIBUTE attribute_12 REAL
@ATTRIBUTE attribute_13 {0,1}
@ATTRIBUTE attribute_14 {0,1}
@ATTRIBUTE attribute_15 {0,1}

@DATA
1,22,0,7,0,0,0,-1,1,0,7,8,0,0,1,0
1,32,0,2,0,0,2,-1,1,0,2,2,2,0,0,0
1,27,0,6,1,0,6,0,0,0,6,3,6,0,1,0
1,26,0,8,0,0,13,31,122,0,8,5,13,0,1,0
1,27,1,4,0,0,2,165,73,0,4,5,2,0,1,0
1,19,0,10,0,1,1,-1,1,0,10,8,1,0,0,0
0,32,0,4,0,0,0,-1,1,0,4,3,0,0,1,0
1,22,0,7,0,0,3,-1,1,0,7,6,3,0,1,0
1,44,0,8,0,0,9,-28,28,0,8,6,9,0,1,1
1,27,0,9,0,0,2,-1,1,0,9,8,2,0,1,1
1,26,0,7,1,1,11,-1,1,0,7,4,11,0,1,0
1,25,0,3,1,0,1,-1,2,0,3,3,1,0,1,0
1,22,0,7,0,0,1,0,1,0,7,6,1,0,1,0
1,43,0,3,0,0,3,21,33,0,3,2,3,0,1,0
1,41,2,10,0,0,18,-1,1,0,10,8,18,0,1,0
1,44,0,2,0,0,0,-1,1,0,2,1,0,0,1,0
1,25,0,5,0,1,4,-1,1,0,5,4,4,0,1,1
1,34,0,1,0,0,5,-1,1,0,1,1,5,0,0,0
1,60,0,4,0,0,15,-38,38,0,4,1,15,0,1,0
1,20,0,3,0,0,0,-1,1,0,3,5,0,0,0,0
0,29,0,5,0,0,0,-1,1,0,5,4,0,0,1,0
1,61,0,4,0,0,13,64,279,0,4,2,13,0,1,0
1,43,0,6,0,0,12,-1,1,0,6,3,12,0,0,0
1,43,0,1,0,0,3,-1,1,0,1,1,3,0,1,0
1,19,4,10,1,0,5,-48,48,0,10,10,5,0,1,0
1,29,0,4,0,0,1,-39,40,0,4,6,1,0,0,0
1,30,0,4,0,0,7,-1,1,0,4,5,7,0,1,0
1,24,0,8,0,0,4,0,0,0,8,8,4,0,0,1
1,57,0,5,0,0,13,-1,1,0,5,1,13,0,1,0
1,34,0,1,0,0,0,0,0,0,1,1,0,0,1,0
1,54,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,21,0,5,0,0,0,-1,1,0,5,7,0,0,1,1
1,21,1,8,0,0,1,88,321,1,8,9,1,1,1,0
1,54,0,4,0,0,2,-29,29,1,4,2,2,1,0,0
1,25,0,9,0,0,28,-55,53,0,9,8,28,0,1,0
1,38,0,1,0,0,2,-64,64,0,1,1,2,0,0,1
1,34,0,5,0,0,7,0,1,0,5,2,7,0,1,0
1,22,0,4,0,0,0,0,1,0,4,5,0,0,1,0
1,24,1,9,1,0,8,-54,54,1,9,10,8,1,1,0
1,31,0,10,2,0,8,-1,1,1,10,10,8,1,1,0
1,63,0,1,0,0,0,0,1,0,1,1,0,0,0,1
1,21,0,6,0,0,1,-1,45,0,6,6,1,0,1,0
0,46,0,9,0,0,10,-1,1,0,9,6,10,0,1,0
1,26,0,1,0,0,1,-1,1,1,1,2,1,1,1,0
1,22,0,3,0,0,0,0,0,0,3,5,0,0,0,0
0,30,0,10,0,0,5,0,0,0,10,8,5,0,0,0
1,55,0,1,0,0,0,-1,2,1,1,1,0,1,0,0
1,26,0,2,0,0,0,-1,1,0,2,3,0,0,1,0
1,48,0,4,0,0,3,-7,7,0,4,1,3,0,0,0
1,36,0,2,0,0,2,-40,40,0,2,2,2,0,0,0
1,29,0,2,0,0,4,-1,1,0,2,2,4,0,1,0
1,27,0,10,0,0,15,-1,1,0,10,5,15,0,1,0
1,25,0,10,1,0,7,-1,1,1,10,10,7,0,1,0
1,28,0,5,0,0,3,-1,1,0,5,5,3,0,1,0
1,22,0,10,0,0,11,0,1,1,10,8,11,1,1,1
1,34,0,4,0,0,2,-1,1,0,4,3,2,0,1,0
1,34,0,1,0,0,2,-48,49,0,1,1,2,0,0,0
1,49,0,10,0,0,3,-1,1,0,10,8,3,0,1,1
1,46,0,1,0,0,3,-1,1,0,1,1,3,0,1,0
1,48,0,8,0,0,20,0,0,0,8,6,20,0,0,0
1,34,0,2,0,0,2,-1,1,0,2,1,2,0,1,0
1,31,0,2,0,0,0,0,0,0,2,1,0,0,0,0
1,25,0,7,0,0,0,-1,1,0,7,4,0,0,0,1
1,32,0,7,0,0,4,-1,1,0,7,4,4,0,0,1
1,35,0,8,0,0,0,-1,1,0,8,6,0,0,1,0
1,21,0,8,0,1,0,0,1,0,8,9,0,0,1,0
1,25,0,9,0,0,3,-1,1,0,9,6,3,0,1,0
1,22,0,3,0,0,1,0,1,0,3,3,1,0,1,0
0,20,0,5,0,0,0,-1,1,0,5,7,0,0,1,1
0,21,0,6,0,0,0,-1,1,0,6,7,0,0,1,0
1,52,0,7,0,0,17,0,0,0,7,1,17,0,1,0
1,44,0,1,0,0,1,-1,1,0,1,1,1,0,0,0
1,45,0,1,0,0,1,-1,1,0,1,1,1,0,0,0
0,45,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,41,0,1,0,0,2,453,344,0,1,1,2,0,1,0
1,61,0,4,0,0,13,64,279,0,4,2,13,0,1,0
1,42,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,28,0,5,0,0,7,-1,0,0,5,3,7,0,1,0
1,33,0,9,0,0,5,-1,1019,0,9,3,5,0,1,0
1,42,0,9,0,0,24,0,0,0,9,9,24,0,1,0
1,37,0,2,0,0,1,0,0,0,2,1,1,0,0,0
1,34,0,5,0,0,13,-90,91,0,5,4,13,0,0,0
1,20,0,6,0,0,0,-1,1,0,6,5,0,0,0,0
1,25,0,5,0,0,0,0,1,0,5,3,0,0,1,0
1,23,0,6,0,0,6,0,0,1,6,7,6,0,1,1
1,30,0,8,0,0,4,-1,1,0,8,4,4,0,1,0
1,37,0,1,0,0,1,-1,1,0,1,2,1,0,1,0
1,24,0,3,0,0,0,-1,1,0,3,4,0,0,1,0
1,38,0,6,0,0,11,-1,1,0,6,2,11,0,1,1
0,25,0,4,0,0,0,0,1,0,4,4,0,0,0,0
0,28,0,2,0,0,1,-229,230,0,2,2,1,0,0,0
1,28,0,3,0,0,3,-1,1,0,3,3,3,0,1,0
1,23,0,3,0,0,0,0,1,0,3,5,0,0,1,0
1,46,0,1,0,0,1,-37,37,0,1,1,1,0,0,1
0,50,0,2,0,0,0,-1,1,0,2,1,0,0,0,1
0,23,0,3,0,0,0,-1,1,0,3,3,0,0,1,0
1,30,0,10,1,1,18,-1,1,0,10,8,18,0,1,0
1,27,0,5,0,0,1,-1,1,0,5,2,1,0,1,0
1,34,0,1,0,0,3,-1,1,0,1,1,3,0,0,1
1,19,0,10,0,0,0,-1,1,0,10,9,0,0,1,0
0,27,0,3,0,0,0,-1,1,1,3,3,0,1,1,0
1,47,0,2,0,0,0,-1,1,0,2,1,0,0,1,0
1,34,0,2,0,0,0,-1,1,0,2,1,0,0,0,0
1,30,0,9,0,0,3,-39,39,0,9,5,3,0,0,1
1,30,0,8,0,0,14,-1,0,0,8,3,14,0,1,1
1,33,0,5,0,0,0,-1,1,0,5,4,0,0,1,0
1,30,0,1,0,0,0,0,1,0,1,1,0,0,1,0
1,32,0,1,0,0,0,0,1,0,1,1,0,0,0,0
1,56,0,7,0,0,28,-69,69,0,7,4,28,0,1,0
1,26,0,5,0,0,0,-1,1,0,5,4,0,0,0,0
1,21,0,5,0,0,1,-1,1,1,5,5,1,0,1,0
1,22,0,7,1,0,2,-1,1,0,7,8,2,0,1,1
1,32,0,4,0,0,2,-27,27,1,4,1,2,1,0,0
1,30,0,2,1,0,1,-1,1,0,2,2,1,0,1,0
1,72,0,4,0,0,8,0,0,0,4,1,8,0,1,0
0,31,0,8,0,1,2,-1,1,0,8,5,2,0,0,0
1,31,0,6,0,0,10,-8,8,0,6,4,10,0,1,1
1,26,0,2,0,0,0,-1,1,0,2,3,0,0,0,1
1,38,1,8,4,0,25,165,17,0,8,5,25,0,1,0
1,45,0,1,0,0,3,-83,82,0,1,1,3,0,1,0
1,40,0,1,0,0,1,0,1,0,1,1,1,0,1,1
0,21,0,8,3,1,4,-1,463,0,8,8,4,0,1,0
1,44,0,5,0,0,8,-1,1,0,5,3,8,0,0,0
1,23,0,7,0,1,2,-1,1,0,7,6,2,0,1,0
1,43,0,4,0,0,18,-1,1,0,4,3,18,0,1,0
1,28,0,4,0,0,4,-1,1,0,4,2,4,0,0,1
1,29,0,10,0,0,7,-1,2,1,10,7,7,1,0,0
1,30,0,3,0,0,2,-1,1,0,3,2,2,0,1,0
0,44,0,2,0,0,3,0,1,0,2,1,3,0,0,0
0,38,0,10,0,0,14,-1,1,1,10,3,14,0,1,0
1,21,0,7,0,0,0,-1,1,0,7,9,0,0,1,1
1,32,0,2,0,0,3,0,1,0,2,2,3,0,1,0
1,26,0,2,0,1,3,-5,38,0,2,2,3,0,0,0
1,42,0,5,0,0,2,1,68,0,5,3,2,0,0,1
1,44,0,2,0,0,4,-1,1,0,2,3,4,0,0,0
1,21,0,2,0,0,0,-1,1,0,2,5,0,0,0,0
1,25,1,7,1,0,2,-1,1,0,7,6,2,0,1,1
0,27,0,5,0,0,0,0,0,0,5,3,0,0,0,0
1,22,0,8,0,0,11,-1,1,0,8,6,11,0,1,0
1,57,0,2,0,0,0,0,0,0,2,2,0,0,0,1
1,32,0,5,1,2,11,805,180,0,5,4,11,0,1,1
1,32,0,1,0,0,2,-1,2,0,1,2,2,0,0,0
1,34,0,5,0,0,4,-1,1,0,5,5,4,0,1,0
1,39,0,3,0,0,1,-3,4,0,3,4,1,0,0,1
1,24,2,6,1,0,3,0,0,0,6,8,3,0,1,0
1,45,0,1,0,0,5,-1,1,0,1,1,5,0,1,1
1,42,0,1,0,0,4,-1,1,0,1,2,4,0,0,0
1,52,0,10,0,0,1,-1,0,0,10,4,1,0,0,1
1,33,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,38,0,2,0,0,4,-1,1,0,2,2,4,0,1,0
1,37,0,9,0,0,12,0,1,0,9,8,12,0,1,0
1,22,0,9,0,0,1,-1,1,0,9,9,1,0,0,0
1,28,0,8,0,1,7,104,9,0,8,7,7,0,1,1
1,30,0,2,0,0,1,0,1,0,2,2,1,0,1,0
1,21,1,6,1,0,2,-32,32,0,6,8,2,0,1,0
0,23,0,8,0,0,2,126,0,1,8,6,2,0,1,0
0,20,0,8,0,0,0,0,0,0,8,5,0,0,0,0
1,25,0,6,3,1,6,-1,1,0,6,7,6,0,1,0
1,30,0,8,0,0,1,-1,1,0,8,6,1,0,0,1
1,61,0,2,0,0,3,0,0,1,2,1,3,0,0,0
1,57,0,1,0,0,3,128,421,0,1,1,3,0,0,0
1,37,0,8,0,0,11,-1,1,0,8,6,11,0,1,1
1,30,0,8,0,0,1,-1,1,0,8,6,1,0,0,0
1,23,0,3,0,0,1,-27,27,0,3,4,1,0,1,1
1,40,0,3,0,0,9,0,0,0,3,4,9,0,0,0
1,38,0,1,0,0,1,-27,27,0,1,1,1,0,0,1
1,31,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,42,0,4,0,0,0,-1,1,0,4,1,0,0,0,0
1,48,0,9,0,0,5,-1,1,0,9,2,5,0,1,0
0,36,0,6,0,0,3,-27,27,0,6,7,3,0,0,1
1,44,0,5,0,0,8,-1,1,0,5,3,8,0,0,1
1,38,0,5,0,0,3,0,1,0,5,6,3,0,1,0
1,21,0,10,0,0,0,-1,1,0,10,9,0,0,1,1
1,47,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,26,0,2,0,0,1,0,0,1,2,3,1,0,0,0
1,38,0,5,0,0,9,-1,1,1,5,4,9,1,1,0
1,31,0,3,0,0,0,-1,1,0,3,2,0,0,1,0
0,34,0,8,0,0,0,-1,1,0,8,2,0,0,0,1
1,45,0,1,0,0,2,-1,1,0,1,2,2,0,1,0
1,21,1,10,0,0,1,-1,1,0,10,10,1,0,1,0
1,24,0,8,0,0,3,0,1,0,8,7,3,0,1,0
0,26,0,5,1,0,6,0,1,0,5,3,6,0,1,0
1,32,0,8,0,0,1,-1,1,0,8,3,1,0,1,1
0,22,0,8,0,0,0,-1,1,0,8,9,0,0,1,0
1,69,0,1,0,0,3,0,0,0,1,2,3,0,1,0
1,29,0,5,0,0,1,0,0,0,5,3,1,0,1,0
1,51,0,3,0,0,3,-18,18,0,3,2,3,0,1,1
1,31,0,9,0,0,8,-1,1,0,9,5,8,0,1,1
1,39,0,8,0,0,11,-1,1,0,8,4,11,0,1,0
1,21,0,9,1,1,1,-1,1,0,9,6,1,0,1,0
1,20,0,3,0,0,0,-1,1,0,3,5,0,0,1,0
1,23,0,7,0,0,3,0,0,0,7,5,3,0,1,0
1,22,0,10,0,0,3,0,1,0,10,6,3,0,0,0
0,40,0,7,0,0,1,-1,1,0,7,3,1,0,0,0
1,28,0,5,0,0,2,-1,1317,0,5,4,2,0,1,0
1,26,0,7,0,0,0,-1,1,0,7,3,0,0,1,0
1,37,0,9,0,0,11,-1,1,0,9,4,11,0,0,0
1,33,2,9,0,0,9,-1,1,0,9,9,9,0,1,0
1,51,0,1,0,0,1,-12,12,0,1,1,1,0,1,0
1,30,0,2,0,0,1,0,1,0,2,2,1,0,1,1
0,25,0,5,0,0,2,-25,25,0,5,3,2,0,0,1
1,22,0,7,0,0,1,0,0,0,7,5,1,0,1,1
1,27,0,9,0,0,7,-1,1,0,9,6,7,0,1,1
1,26,0,3,0,1,2,-1,1,0,3,3,2,0,0,0
1,26,0,1,0,0,0,-1,1,0,1,2,0,0,1,0
1,40,0,9,0,0,3,65,1268,0,9,2,3,0,1,0
0,53,0,5,0,0,6,-1,1,0,5,1,6,0,0,0
1,58,0,7,0,0,21,-1,2,0,7,4,21,0,1,1
0,42,0,5,0,0,3,-3,3,0,5,1,3,0,0,0
0,26,0,3,0,0,4,-2,2,0,3,3,4,0,0,1
1,24,0,7,0,0,3,597,8,1,7,8,3,1,1,1
1,24,1,6,0,0,4,-1,1,0,6,5,4,0,1,1
1,25,0,5,0,0,4,-170,170,0,5,8,4,0,1,0
1,35,0,8,0,0,4,-1,1,0,8,3,4,0,1,0
1,30,0,10,1,0,13,-13,13,0,10,2,13,0,1,0
0,33,0,4,0,0,5,-542,65,0,4,2,5,0,1,0
1,37,0,5,0,0,6,-24,24,1,5,3,6,0,1,0
1,23,0,10,0,0,1,87,165,0,10,9,1,0,1,1
1,23,0,4,0,0,0,-3,3,0,4,4,0,0,0,0
1,28,0,2,0,0,1,-1,1,0,2,2,1,0,0,0
1,45,0,2,0,0,2,-1,1,0,2,1,2,0,0,0
1,31,0,7,0,0,2,-1,1,0,7,3,2,0,1,0
0,21,1,10,0,0,4,122,154,0,10,9,4,0,1,0
1,64,0,1,0,0,1,-2,2,0,1,1,1,0,1,0
1,22,0,10,0,1,1,0,0,0,10,10,1,0,1,0
0,34,0,8,0,0,0,-1,1,0,8,4,0,0,0,1
1,61,0,1,0,0,1,-1,1,0,1,1,1,0,1,0
1,38,0,3,0,0,2,-1,1,1,3,1,2,1,1,0
0,53,0,5,0,0,6,-1,1,0,5,1,6,0,0,1
1,32,0,3,0,0,8,35,0,0,3,3,8,0,1,0
1,20,0,10,0,0,0,-1,1,0,10,9,0,0,1,0
1,51,0,4,0,0,3,-1,1,0,4,3,3,0,0,0
0,21,0,7,0,0,1,-99,99,0,7,6,1,0,0,0
1,29,0,6,0,0,6,-22,21,0,6,3,6,0,1,1
1,51,0,1,0,0,0,-1,1,0,1,1,0,0,1,0
1,26,0,10,0,0,3,0,1,0,10,10,3,0,1,0
1,35,0,6,0,0,1,-1,1,0,6,2,1,0,0,0
1,32,0,10,0,0,19,-1,1,1,10,10,19,0,1,0
0,35,0,7,0,0,4,-1,1,0,7,2,4,0,0,0
1,24,0,9,0,2,8,-1,1,0,9,10,8,0,0,0
1,53,0,4,0,0,1,-1,1,0,4,1,1,0,1,0
1,33,0,1,0,0,0,-1,1,0,1,2,0,0,0,0
0,33,0,9,0,0,0,-1,1,0,9,7,0,0,1,0
1,37,0,7,0,0,1,-3,3,0,7,3,1,0,1,0
1,25,0,3,0,0,0,-1,0,0,3,4,0,0,1,0
0,39,0,2,0,0,0,0,1,0,2,1,0,0,1,1
1,24,0,6,0,0,0,-1,1,0,6,5,0,0,1,0
1,48,0,1,0,0,1,0,0,0,1,1,1,0,1,1
1,42,0,8,0,0,6,-1,1,0,8,8,6,0,1,0
1,30,0,8,0,0,11,-1,1,0,8,4,11,0,1,0
1,39,0,7,0,0,5,-1,1,0,7,4,5,0,1,0
1,21,0,4,0,0,2,-1,1,0,4,6,2,0,0,0
0,23,0,4,0,0,1,-1,1,0,4,3,1,0,1,0
1,21,1,10,0,0,1,-1,1,0,10,10,1,0,1,0
0,28,0,9,0,0,0,-1,1,0,9,7,0,0,0,0
1,25,1,10,6,1,14,-1,1,1,10,10,14,0,1,0
1,23,0,7,0,0,3,0,0,0,7,5,3,0,1,0
1,29,0,8,0,0,0,0,0,0,8,10,0,0,1,0
1,22,0,4,1,1,1,-1,1,0,4,6,1,0,0,0
0,37,0,1,0,0,0,-1,1,0,1,1,0,0,1,1
0,28,0,6,0,0,7,-7,7,0,6,5,7,0,0,0
1,37,0,5,0,0,0,-1,1,0,5,3,0,0,0,0
0,37,0,3,0,0,1,-1,1,0,3,1,1,0,0,0
1,22,0,3,0,0,3,-1,1,0,3,4,3,0,1,0
0,26,0,2,0,0,3,-1,1,0,2,2,3,0,1,0
1,19,0,10,1,3,1,-1,1,0,10,10,1,0,0,0
1,32,0,10,0,0,13,289,1,0,10,7,13,0,1,1
1,26,0,8,1,1,8,-1,1,0,8,7,8,0,1,0
0,39,0,5,0,0,3,-1,1,0,5,3,3,0,1,1
1,33,0,5,0,0,3,-42,43,0,5,3,3,0,0,0
1,22,0,3,0,0,0,-1,1,0,3,5,0,0,1,0
1,31,0,8,0,0,1,-1,1,0,8,8,1,0,1,0
0,32,0,3,0,0,0,-1,1,0,3,2,0,0,1,0
1,21,0,9,0,1,1,-1,1,0,9,8,1,0,1,1
1,50,1,2,0,0,5,29,169,0,2,1,5,0,1,1
0,39,0,6,0,0,3,-1,1,0,6,2,3,0,1,1
1,30,0,8,0,0,4,0,1,0,8,4,4,0,0,0
1,34,0,5,0,0,1,-1,1,0,5,1,1,0,1,0
0,54,0,1,0,0,1,0,1,0,1,1,1,0,0,0
1,24,0,3,0,0,1,-1,1,0,3,5,1,0,1,0
1,30,0,4,0,0,3,225,167,0,4,3,3,0,0,0
1,21,0,9,0,0,1,-1,1,0,9,9,1,0,1,0
1,24,0,2,0,0,0,-1,1,0,2,3,0,0,0,0
1,32,0,10,0,0,5,-1,1,0,10,6,5,0,1,1
1,55,0,9,0,0,33,-1,1,0,9,3,33,0,0,1
0,20,0,9,0,0,2,-52,43,0,9,7,2,0,1,0
0,55,0,1,0,0,0,0,1,0,1,1,0,0,0,0
1,25,0,9,13,1,21,0,0,0,9,9,21,0,1,0
1,46,0,6,0,0,12,-1,1,0,6,4,12,0,1,1
1,21,1,10,0,0,4,-1,1,0,10,10,4,0,1,0
1,22,0,3,0,0,1,0,1,0,3,3,1,0,1,0
1,37,0,10,0,0,1,-1,1,0,10,10,1,0,1,0
1,20,0,9,0,4,0,-1,1,0,9,7,0,0,1,0
1,25,0,9,0,1,5,-1,1,0,9,9,5,0,1,0
1,48,0,4,0,0,5,-1,1,0,4,3,5,0,1,0
1,51,0,1,0,0,6,0,0,0,1,1,6,0,0,0
1,29,1,10,1,0,4,-66,9,0,10,8,4,0,1,0
1,40,0,1,0,0,0,0,1,0,1,1,0,0,1,0
1,69,0,1,0,0,0,-7,7,0,1,1,0,0,0,0
0,20,0,8,0,0,0,32,1,0,8,7,0,0,1,0
1,26,0,6,0,0,2,-1,1,0,6,4,2,0,1,1
1,46,0,6,0,0,3,-33,33,0,6,7,3,0,1,0
1,50,0,6,0,0,18,171,577,0,6,3,18,0,0,1
1,50,0,8,0,0,26,-21,21,0,8,3,26,0,1,0
1,38,0,4,0,0,3,-21,21,0,4,1,3,0,1,1
1,25,0,4,0,0,5,-1,1,0,4,5,5,0,0,0
0,31,0,4,0,0,2,-28,28,0,4,1,2,0,0,0
1,20,0,8,0,0,0,0,0,0,8,6,0,0,1,0
1,28,0,4,0,0,2,0,0,0,4,3,2,0,1,1
1,51,0,1,0,0,3,-1,1,0,1,1,3,0,1,0
0,43,0,3,0,0,2,-1,1,0,3,1,2,0,1,0
1,27,0,10,0,1,1,-95,1227,0,10,7,1,0,1,0
0,47,0,2,0,0,0,-2,2,0,2,1,0,0,1,1
1,33,0,8,0,0,0,-1,1,0,8,6,0,0,1,0
1,29,0,2,0,0,2,29,57,0,2,2,2,0,0,1
0,29,0,8,0,0,8,12,65,0,8,3,8,0,0,1
1,24,0,2,0,0,0,-1,1,0,2,3,0,0,1,0
1,27,0,1,0,0,0,-1,1,0,1,2,0,0,0,1
1,34,0,2,0,0,5,-1,1,0,2,1,5,0,1,0
1,29,0,10,0,0,16,-1,1,0,10,9,16,0,1,1
1,32,0,8,0,0,13,-1,1,0,8,3,13,0,1,0
1,56,0,1,0,0,9,-24,24,0,1,1,9,0,0,0
1,31,0,1,0,0,0,0,1,0,1,1,0,0,0,0
1,21,0,8,0,1,0,0,1,0,8,7,0,0,1,0
1,34,0,3,0,0,3,-21,21,0,3,2,3,0,1,0
1,47,0,4,0,0,2,-7,7,0,4,1,2,0,0,0
1,33,0,7,0,0,6,119,343,0,7,4,6,0,0,1
1,47,1,7,0,0,10,-1,1,0,7,4,10,0,1,1
1,22,0,7,0,1,1,28,1,1,7,9,1,0,1,0
1,32,0,4,0,0,0,0,0,0,4,3,0,0,0,0
1,30,0,2,0,0,1,-40,40,0,2,2,1,0,0,0
1,36,0,3,0,0,4,-123,123,0,3,2,4,0,0,0
0,32,0,2,0,0,0,-1,2,0,2,2,0,0,0,1
0,21,0,3,0,0,1,-11,11,0,3,4,1,0,1,0
1,31,0,3,0,0,5,69,165,0,3,4,5,0,0,1
1,35,0,8,0,1,5,-19,16,0,8,5,5,0,1,0
1,21,0,10,2,2,2,-1,1,0,10,7,2,0,1,0
1,24,0,10,0,3,3,-1,1,1,10,9,3,1,1,0
1,23,0,2,0,1,1,-1,1,0,2,3,1,0,1,0
1,29,0,3,0,0,11,-1,1,0,3,4,11,0,1,0
1,22,0,9,0,0,4,-1,1,1,9,9,4,1,1,0
0,24,0,5,0,0,0,-1,1,0,5,4,0,0,0,0
0,35,2,8,0,0,9,-1,1,0,8,7,9,0,1,0
0,36,0,6,0,0,3,0,1,0,6,4,3,0,1,0
1,56,0,1,0,0,4,-1,2,0,1,1,4,0,0,0
1,45,0,2,0,0,1,-48,49,0,2,1,1,0,1,0
0,38,0,6,0,0,5,-1,1,0,6,4,5,0,0,0
1,58,0,6,0,0,12,1,1723,0,6,9,12,0,1,1
1,58,0,9,0,0,16,-47,47,0,9,9,16,0,1,0
1,21,0,3,0,1,3,-47,48,0,3,4,3,0,0,1
1,24,0,7,0,0,7,-1,1,0,7,6,7,0,1,0
1,24,0,9,0,0,0,-1,1,0,9,4,0,0,0,0
1,69,0,2,0,0,6,-1,1,0,2,1,6,0,0,0
1,31,0,2,0,0,1,-75,75,0,2,1,1,0,1,0
0,19,0,10,1,0,1,-1,1,0,10,8,1,0,1,0
0,33,0,10,0,0,0,-1,1,0,10,5,0,0,1,0
1,30,0,7,0,0,11,0,0,0,7,6,11,0,1,0
0,31,0,7,0,0,4,0,1,0,7,5,4,0,1,0
1,31,0,3,0,0,1,-1,1,0,3,2,1,0,0,0
1,35,0,8,0,0,0,-1,1,1,8,7,0,1,1,0
0,31,0,3,0,0,2,-1,1,0,3,2,2,0,0,0
1,53,0,6,0,0,17,222,353,0,6,4,17,0,1,0
0,31,0,6,0,0,7,-1,1,0,6,2,7,0,1,0
1,24,0,2,0,0,0,-1,1,0,2,3,0,0,1,0
1,45,0,7,0,0,17,-1,1,0,7,5,17,0,1,0
1,22,0,5,0,0,0,-1,1,0,5,5,0,0,0,0
1,38,2,9,3,0,16,28,88,1,9,6,16,0,1,0
0,31,0,7,0,0,9,-1,1,0,7,5,9,0,0,0
1,27,0,2,0,0,0,-1,1,0,2,2,0,0,1,0
1,67,0,1,0,0,1,19,259,0,1,1,1,0,1,1
0,25,0,7,0,0,4,0,0,0,7,4,4,0,1,1
1,48,0,4,0,0,5,-1,1,0,4,3,5,0,1,0
1,24,1,9,1,0,8,-54,54,1,9,10,8,0,1,0
1,20,1,3,0,0,1,39,435,1,3,6,1,0,1,0
0,28,0,6,0,0,2,-3,3,0,6,2,2,0,0,0
1,26,0,2,0,0,3,-34,34,0,2,3,3,0,1,0
1,37,3,10,0,0,12,-1,1,0,10,9,12,0,1,0
0,38,0,1,0,0,0,-1,2,0,1,1,0,0,1,0
1,27,0,1,0,0,0,0,1,0,1,2,0,0,1,0
1,58,0,1,0,0,1,-1,1,0,1,1,1,0,1,0
1,51,0,1,0,0,0,-1,1,0,1,1,0,0,0,0
1,29,0,3,0,0,3,-1,1,0,3,2,3,0,1,0
1,34,0,5,0,0,1,-1,1,0,5,3,1,0,1,1
1,66,0,2,0,0,7,36,181,0,2,1,7,0,0,1
1,26,0,3,0,0,2,-1,1,0,3,4,2,0,1,0
0,20,0,10,0,3,2,-1,1,0,10,9,2,0,1,0
1,51,0,3,0,0,3,-13,13,0,3,1,3,0,0,1
1,28,0,6,1,0,8,-1,1,0,6,6,8,0,1,0
1,61,0,2,0,0,5,-13,13,0,2,1,5,0,1,0
1,22,0,7,0,0,4,-1,1,0,7,7,4,0,1,1
1,52,0,2,0,0,2,-1,1,0,2,2,2,0,0,1
1,27,0,2,0,0,3,-1,1,0,2,3,3,0,1,0
1,36,0,3,0,0,5,-1,1,0,3,1,5,0,0,0
1,50,0,6,0,0,18,171,577,0,6,3,18,0,0,0
1,27,0,4,0,0,7,13,264,0,4,2,7,0,0,0
1,50,0,1,0,0,0,-1,1,0,1,1,0,0,0,1
1,33,0,2,0,0,3,-1,1,0,2,2,3,0,1,1
1,21,0,7,0,0,1,-18,18,1,7,6,1,1,1,1
0,35,0,2,0,0,6,-1,1,1,2,1,6,1,1,1
1,47,0,9,0,0,21,-124,124,0,9,4,21,0,1,0
1,23,0,3,0,0,0,-1,1,0,3,5,0,0,0,0
1,31,0,10,0,0,5,0,0,0,10,10,5,0,1,0
1,60,0,1,0,0,1,-1,1,0,1,1,1,0,1,1
1,33,2,9,0,0,9,-1,1,0,9,9,9,0,1,0
1,27,0,10,0,0,7,0,0,0,10,10,7,0,1,1
1,26,0,2,0,0,0,0,0,0,2,3,0,0,0,0
1,23,0,4,1,0,4,-1,1,0,4,4,4,0,0,0
1,21,1,9,0,1,2,-1,1,0,9,6,2,0,1,0
0,28,0,5,0,0,1,-43,43,0,5,5,1,0,1,0
1,59,0,4,0,0,17,-189,463,0,4,4,17,0,1,0
1,20,0,5,0,0,1,-3,3,0,5,8,1,0,1,0
1,29,0,2,0,0,2,-1,1,0,2,2,2,0,0,1
1,20,0,6,0,3,0,-1,1,0,6,8,0,0,1,0
1,27,0,4,0,0,6,-1,1,0,4,2,6,0,1,0
0,59,0,3,0,0,2,26,400,0,3,1,2,0,0,0
1,37,0,5,0,0,7,-93,91,0,5,2,7,0,0,0
